"","Quantiseq_B.cells","DWLS_CCLE.TIL10_B.cells","CBSX_CCLE.TIL10_B.cells","B.cells_Subgroup.1.Iteration.2","B.cells_Subgroup.3.Iteration.2","B.cells_Subgroup.5.Iteration.2","B.cells_Subgroup.1.Iteration.4","DeconRNASeq_LM22_B.naive.cells","B.naive.cells_Subgroup.1.Iteration.1","Epidish_LM22_B.memory.cells","DWLS_LM22_B.memory.cells","CBSX_LM22_B.memory.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Macrophages.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_Macrophages.cells","CBSX_CBSX.HNSCC.scRNAseq_Macrophages.cells","CBSX_CBSX.Melanoma.scRNAseq_Macrophages.cells","DeconRNASeq_BPRNACan_Macrophages.M0","DeconRNASeq_BPRNACanProMet_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M0","CBSX_LM22_Macrophages.M0","DeconRNASeq_LM22_Macrophages.M1","CBSX_LM22_Macrophages.M1","Macrophages.M1_Subgroup.1.Iteration.2","Macrophages.M1_Subgroup.2.Iteration.2","Macrophages.M1_Subgroup.3.Iteration.2","Quantiseq_Macrophages.M2","DeconRNASeq_BPRNACanProMet_Macrophages.M2","DeconRNASeq_CCLE.TIL10_Macrophages.M2","CBSX_TIL10_Macrophages.M2","DeconRNASeq_LM22_Macrophages.M2","Macrophages.M2_Subgroup.1.Iteration.1","Macrophages.M2_Subgroup.2.Iteration.1","Macrophages.M2_Subgroup.4.Iteration.1","Macrophages.M2_Subgroup.1.Iteration.2","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","DeconRNASeq_CCLE.TIL10_Monocytes","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_Monocytes","CBSX_CCLE.TIL10_Monocytes","CBSX_TIL10_Monocytes","Monocytes_Subgroup.1.Iteration.1","Monocytes_Subgroup.1.Iteration.2","Monocytes_Subgroup.2.Iteration.2","Quantiseq_Neutrophils","DeconRNASeq_BPRNACanProMet_Neutrophils","DeconRNASeq_LM22_Neutrophils","CBSX_TIL10_Neutrophils","Neutrophils_Subgroup.2.Iteration.1","Neutrophils_Subgroup.3.Iteration.1","Neutrophils_Subgroup.4.Iteration.1","Neutrophils_Subgroup.1.Iteration.2","DeconRNASeq_BPRNACan3DProMet_NK.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NK.cells","CBSX_TIL10_NK.cells","NK.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_NK.resting","Epidish_LM22_NK.resting","DWLS_LM22_NK.resting","CBSX_LM22_NK.resting","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_NKT.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD4.cells","DeconRNASeq_CBSX.Melanoma.scRNAseq_CD4.cells","DeconRNASeq_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","Epidish_CCLE.TIL10_CD4.cells","DWLS_BPRNACan_CD4.cells","DWLS_CCLE.TIL10_CD4.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD4.cells","CBSX_CCLE.TIL10_CD4.cells","CBSX_TIL10_CD4.cells","CD4.cells_Subgroup.1.Iteration.1","CD4.cells_Subgroup.3.Iteration.1","CD4.cells_Subgroup.1.Iteration.2","DeconRNASeq_LM22_T.cells.CD4.memory.activated","CD4.memory.activated_Subgroup.1.Iteration.1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.memory.resting_Subgroup.1.Iteration.1","DeconRNASeq_LM22_CD4.naive","CD4.naive_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACan_CD8.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_CD8.cells","Epidish_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","DWLS_LM22_CD8.cells","CBSX_CBSX.NSCLC.PBMCs.scRNAseq_CD8.cells","CBSX_CCLE.TIL10_CD8.cells","CBSX_LM22_CD8.cells","CBSX_TIL10_CD8.cells","DeconRNASeq_LM22_T.cells.regulatory","CBSX_CCLE.TIL10_T.cells.regulatory","CBSX_TIL10_T.cells.regulatory","T.cells.regulatory_Subgroup.2.Iteration.1","T.cells.regulatory_Subgroup.3.Iteration.1","T.cells.regulatory_Subgroup.1.Iteration.2","Quantiseq_T.cells.non.regulatory","DeconRNASeq_LM22_T.cells.helper","CBSX_LM22_T.cells.helper","T.cells.helper_Subgroup.1.Iteration.1","DWLS_LM22_T.cells.gamma.delta","CBSX_LM22_T.cells.gamma.delta","DeconRNASeq_CBSX.HNSCC.scRNAseq_Dendritic.cells","CBSX_CCLE.TIL10_Dendritic.cells","CBSX_TIL10_Dendritic.cells","Dendritic.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.activated.cells","Dendritic.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Dendritic.resting.cells","Dendritic.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_BPRNACanProMet_Cancer","DWLS_BPRNACan_Cancer","DeconRNASeq_CBSX.Melanoma.scRNAseq_Cancer","Epidish_CBSX.Melanoma.scRNAseq_Cancer","CBSX_CBSX.Melanoma.scRNAseq_Cancer","Cancer_Subgroup.1.Iteration.1","Cancer_Subgroup.2.Iteration.1","Cancer_Subgroup.3.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_Endothelial","DeconRNASeq_CBSX.Melanoma.scRNAseq_Endothelial","Endothelial_Subgroup.1.Iteration.1","Endothelial_Subgroup.2.Iteration.1","DeconRNASeq_LM22_Eosinophils","DeconRNASeq_LM22_Plasma.cells","DWLS_LM22_Plasma.cells","DeconRNASeq_CBSX.HNSCC.scRNAseq_Myocytes","DeconRNASeq_CBSX.HNSCC.scRNAseq_Mast.cells","DeconRNASeq_LM22_Mast.activated.cells","Mast.activated.cells_Subgroup.1.Iteration.1","DeconRNASeq_LM22_Mast.resting.cells","Mast.resting.cells_Subgroup.1.Iteration.1","DeconRNASeq_CBSX.HNSCC.scRNAseq_CAF","DeconRNASeq_CBSX.Melanoma.scRNAseq_CAF","CBSX_CBSX.HNSCC.scRNAseq_CAF","CBSX_CBSX.Melanoma.scRNAseq_CAF"
"SAM30b5c6c54cf7",0.0170097502629569,0.00246267787919575,0.0103743155679471,0.078320615868474,0.0868483874182575,0.594823837236564,0.0419352354211442,0.0537382198072446,0,0,0,0,0.0455106243072922,0.0998777976673563,0.0520472644750612,0.138018649966536,0,0,0.091137409048386,0.113944673088919,0.0506518852144716,0,0.103754270724016,0,0.126099024779336,0.0532920299215325,0.14759833080054,0.0256401438752318,0,0.0395860355673648,0,0.182412138695005,0.212364843483753,0,0.318175084683985,0.225628055708963,0.303639990613343,0.180375160420854,0.71958354846608,0.162430861290925,0.0102791261151718,0.0249464502542807,0.0653430195970303,0,0.0255823691411286,0.128902455229748,0.0158899128514282,0.0517607292490231,0.178886709136547,0.0372140092441595,0.0885726864332284,0.169450994075238,0.0529124709031329,0.061948502232439,0.00049946688063339,0,0.0373687295388063,0.0143337665762176,0,0,0.137228591256383,0.0685479923705301,0,0,0.00247423841773708,0.0678164345333933,0.0270862987966234,0,0,0.00509350073046012,0,0.0330095764284477,0,0,0,0.0196924183442304,0.048266928548915,0.0747601188133684,0,0.209419185371485,0.0307351288546036,0.00658328959585966,0.0698470138912426,0.0797028809880337,0,0.00533801259400984,0.0389212642842661,0.00996000962972206,0.0149377599161336,0.022786291833113,0.00889922361460383,0.00990166087730478,0.00827062976331412,0,0,0.0332287825353079,0.0673693764586484,0,0.0868614409953174,0.0178952375775293,0.035483899299347,0,0,0.0529308643406441,0,0,0.040373004596327,0.184860850564042,0.143114980518707,0.0701502005519341,0,0.496018977575724,0.971910068697348,0.124061838834748,0,0,0.983270391904681,0.557512222950257,0.44954031587593,0.05296527372451,0.13005670774012,0.00827416417577838,0,0.0110499607513073,0.0992424128785107,0.0241292908799013,0.109013029681735,0.111341966703342,0,0.127560014541574,0.0908999867730169,0,0.141666904399484,0.400623032701701,0.253904853346049,0.808447402293785
"SAMd98bac0a070f",0.0352754695482928,0,0,0.0986640134961468,0.112431422430755,0.406983607628738,0.0698190329024049,0.142023885369563,0,0.013460783911681,0.00393750720213481,0,0.0387324587685479,0.0737077614808776,0.00705293399006729,0.0809121835924693,0.0305128164568716,0.0173255167726225,0.0876679125127698,0,0.0443795414886786,0,0.115478471066701,0,0.00669009091303765,0.0386084729492984,0.192354681536046,0.0304694172664391,0.0986157095400712,0.00659144286857034,0.0187637286472291,0,0.100319207627537,0.0192234937878495,0.333653184530164,0.00480395976389675,0.437345364838699,0.167034044602978,0.385392826839569,0.457175416559546,0.0202243004307424,0.0728595319672815,0.0998765939987321,0.0308406585941801,0.0167914170907244,0.119107842901526,0.0828415507415088,0.0223238499969258,0.250213499327123,0.132194598706247,0.125239545171433,0.160264221479364,0.00739512404734169,0.0191578481753679,0,0.0504088040044047,0.00525073853239622,0,0,0,0.121613466033976,0.0412560629422474,0,0,4.23985143240824e-05,0.0535749402383624,0.0323648853011952,0,0,0,0,0,0,0.0206268040640668,0,0.0253439956288454,0.0290399476658146,0.0257959471343111,0,0.310762409660468,0.0440400083756676,0.164618841528419,0.0697572680389986,0.0593960998158029,0,0.00391677804321841,0,0.0928318468093741,0,0,0.0122737135964667,0.00372786732189503,0,0.315383931355625,0.017198440804376,0,0.151743035067678,0,0.108541858797857,0,0,0,0,0.0150764284473819,0,0,0,0.0867643464177296,0.0845515236810559,0.0586425595676837,0.0219789784845117,0.33421372662223,0.954139677948905,0.121829175219367,0,0,0.952338522989124,0.478586019612478,0.357173975993719,0.0689355697559132,0.13613025097564,0.0756194236819788,0.0476458776582844,0.0511169471684022,0.0858721251568431,0.00425114897783032,0.0746661950781459,0.0843235699445306,0,0.0719606759990731,0.127609137512791,0,0.215312618385866,0.403116954642634,0.371530362991966,0.804166879529558
"SAM8e8ef2368dfa",0.0297978304650575,0.00565598237838983,0,0.0539286736414549,0.109473061645965,0.856496316252733,0.0748792629081424,0.102774395512111,0.0226772398089071,0.0263881709829806,0.0306508958770562,0.0756688389741277,0.045907355738427,0.0700771671740857,0.0478952700143131,0.093971205250795,0,0,0.0382643687226823,0.0336433220511436,0.039730602298232,0.00373075841346784,0.107479513521744,0.00200486260983931,0.372792256954338,0.0362308073503185,0.16030420768932,0,0.340828042596288,0.106312043483575,0.165106510456141,0.0579294272490209,0.120707152823556,0.00118581883874757,0.317885026701902,0,0.0332956856621569,0,0,0.100442028951969,0.0149280315451786,0.120817342447658,0.120049257274528,0.00976141351038778,0.0325971697288151,0.108159523281358,0.178428966835383,0,0.361344795975532,0.155793660277676,0.0921479331221798,0.170857039178989,0,0,0,0,0.00630763139914491,0.0194082510610624,0.0150521794952421,0.024228935109409,0.113573521094224,0.118509626903501,0,0.0513182229637714,0.00796034313743919,0.0460020609152346,0.00554621355326425,0.0849624050424773,0,0.00673002427647343,0.0409174320185663,0.0800830267554767,0,0.00275414649741483,0,0.0484739156863738,0.0258495728173135,0.016914426182871,0.0970076613585028,0.366788548779222,0.141979113623709,0.114713422685492,0.0418496548500533,0.0876206212628417,0,0.0598436289186992,0,0,0.00169787635954336,0,0.00050484481936172,0,0.0531003685908624,0.148429839958144,0.0104284385905803,0,0.0922568217393487,0,0,0,0,0,0,0.0346701562084446,0.0574437753776475,0.136781200624953,0,0.063414535126105,0.00235397972172216,0.0664800244650662,0.0695577380883161,0.467190337786548,0.964921164962629,0.0782255385154184,0,0,0.975976658105361,0.144676555337247,0.0925766253167683,0.055885045907718,0.101989343000162,0,0.00607053986492882,0.000888066553707788,0.082114406323716,0,0.11432980714887,0.120309542255473,0,0,0.113683344870917,0.0342579681693982,0.257450596393887,0.524193397938044,0.721012260070595,0.807068756730579
"SAMb4c7a001537d",0.0302075063639518,0,0,0.103467945072248,0.127876166890961,0.73083579538621,0.0498292819342497,0.0607212955542052,0.00815417524694358,0,0,0.00138269165290397,0.0713159779856564,0.121217334786503,0.139086713717998,0.226036870450094,0.00515356195645104,0,0.130830307946955,0.154973116408831,0.0784730554039519,0.0591642406229892,0.124285776951654,0,0.13386026341212,0.0339773389651894,0.19818748019033,0.0837808129681178,0.232679643524852,0.0118244802103244,0.019692734455932,0.0600982279929675,0.183425538313762,0.140359572233293,0.293713728463805,0.0460711441614178,0.0328942074345599,0.0940935789276567,0.0150023059735907,0.116643931948023,0.00915403814989746,0.0305586141863604,0.0594894233697958,0.0345945965250994,0.00527041796447508,0.257289740672009,0.0183500161957142,0,0.287662400829971,0.114133959514432,0.121383140547964,0.184892530032609,0.0105627179763551,0.135549719845835,0.0328630998869332,0.0264951151391948,0.0523832768256593,0,0,0,0.131951110856195,0.0174901879546425,0,0,0.0853627130517445,0.0980526600881645,0.0407116784842648,0,0,0.000237919375264231,0,0.0237587751540107,0,0.00874355668762489,0,0.122123188995644,0.0451771217598683,0.144196369801831,0,0.329209484239393,0.0704711771966712,0.00871245797794575,0.0736205820203852,0.0240200626529183,0.00442365979376748,0.137406362844743,0.0326771757956246,0.200254440407397,0.00561308154802257,0.0793590401794243,0,0.0019581283741204,0.0205569136222168,0.210442911552534,0.00775095216057555,0.102482788770421,0.204977398432916,0,0.0837005166703374,0,0,0,0,0.0270213891457666,0,0,0,0.0537063722031267,0.00340262594089495,0.0818385705149371,0,0.336461176015227,0.825214516657371,0.165599047976736,0,0,0.970364062965331,0.554234318118054,0.106513297139503,0.0747805182592559,0.173447783781028,0.0646995334913505,0.000115776983412222,0.0322175841256399,0.120555474765466,0.0182261618004717,0.110458753543598,0.119461138348503,0,0.0164703321503111,0.109983205238884,0,0.168638710021664,0.255007280823568,0.525181791309521,0.626211114393399
"SAMfd947610629d",0.0272188632672063,0,0,0.0591358779916991,0.110877647467609,0.828063475989148,0.0435628047478022,0.146580685189412,0.0412757580118054,0.00912977523595976,0.0497639736390562,0,0.0421309196836303,0.067907352988107,0.0103917596809996,0.0428305732618507,0.0297998961577137,0.0309893427488567,0.135514627358546,0.0997331495677564,0.0734797018791258,0.00137223714383313,0.0799997247588621,0,0.260553904431892,0.0442001635414578,0.154116743070959,0,0.350190850246822,0.0220221517793332,0.108955090518908,0.0369230086805158,0.137233502281083,0,0.302556779279534,0,0.0512039740124405,0.25248068821167,0,0.387950255258007,0.00798624019326249,0.0685298982647878,0.115479070530217,0.0102990550997756,0.00548553823085676,0.00131868527832278,0.00976960469095822,0,0,0.12276919211062,0.0894843179695146,0.18838552541389,0.0204537880041824,0.055791543354437,0,0.0498705629372062,0.0274988174252101,0,0.0353715521466118,0,0.13071519032466,0.0828624633476335,0,0,0.00748252872516725,0.0536460797416855,0.0379956496193286,0,0,0,0,0,0,0.00430090828939531,0,0.0346061827055937,0.0312882330761625,0,0.0253755139098889,0.385604965232892,0.081862548815913,0.0554320765420975,0.0472123126897052,0.0929110121435667,0,0.0511071549078973,0,0.0816367067580462,0,0,0,0.0282594713745276,0,0,0.0174951133829962,0,0.0797625495083093,0,0.0203014542578313,0,0,0,0,0.042274858708232,0,0.218421508175581,0,0.0321610231913286,0.00345953511984794,0.0436219204717141,0,0.483025458003228,0.984985875037442,0.0887265273182774,0.0017902034404261,0.00210454533458152,0.975841139892121,0.383793345807498,0.066823296795766,0.0572900893736708,0.102684955275431,0.0365351521476532,0.0138369206309779,0.0157659683193735,0.0841610734137798,0,0.128148648180321,0.125614246268999,0,0,0.153082006209387,0.0997904578368241,0.240667532892442,0.512954330116351,0.903746814911848,0.893752198815165
"SAM943df5cf15df",0.0179877637760122,0,0.00211545206819598,0.061922504440183,0.0719801610680416,0.290871426604233,0.039549890716078,0.0872644345536882,0,0,0,0,0.0315289734279655,0.0777993471100112,0.020833811497334,0.0530609331891419,0.0063887707874546,0.00651080234515267,0.145543792934632,0.190829148421738,0.0666664237310744,0,0.107643974669673,0.0177702998008494,0.19981446096754,0.0258137623226062,0.165867488338558,0,0,0.0325197107528191,0.00968700349454828,0.0159714448835837,0.152057371592948,0.0308034055653496,0.36278681974774,0.206201347566328,0.589979656441492,0.17146861584779,0.479994198471988,0.123704826491291,0.0148881530451555,0.0534596204709533,0.108670127362815,0.0145078042771816,0.00486004709366452,0.130652494609531,0.0532485492838188,0.00944539249796763,0.33143255773507,0.0973137063541538,0.0989900955673223,0.185067952994166,0.00866020030355454,0.0720192006780409,0.0433613424146823,0.0576344497269855,0.0395687825474698,0.00229929336140059,0,0,0.101666031510849,0.0811064804960764,0,0,0.00592537948822312,0.0540778859227107,0.0318398263649311,0,0,0,0,0.0429834312651375,0.116083907998727,0,0,0.00594747203031297,0.0263336310380079,0.0117645076494975,0,0.261258693892852,0.0502528571933636,0,0.0589568424592596,0.0752085916725284,0,0.00444817649914377,0,0.045562912212101,0.00688575296281887,0,0,0.0367492884681588,0,0,0.00926831128474942,0.0133481609866015,0.0542337478534376,0,0.0300073365473766,0,0,0,0,0.0374961114899729,0,0,0,0.16148474002055,0.210131268652855,0.0466240088732556,0,0.450994209660534,0.924142984490317,0.0896186962681074,0,0,0.98294383858159,0.533396453722261,0.596943881531498,0.0310646073727477,0.101480230993029,0,0.00662780168422323,0.0146369924842193,0.0794756172241654,0.00323160029028047,0.0947676530287569,0.101833733949857,0,0,0.109292373982589,0.0236450896589412,0.171392006060621,0.503312006319938,0.109718416530061,0.926749987160959
"SAM39eb94fa504d",0.0305765282266801,0,0.00131370286474632,0.0898051591524555,0.0644235491602532,0.265570995287356,0.045931603266828,0.0710643898193344,0.0344462814253663,0,0,0,0.0383661576448709,0.076662453080588,0.0296675676586875,0.166793735026215,0.0477432804525342,0.041084007121234,0.324802853215127,0.409748534532914,0.0908558587744064,0.0323373567881666,0.100785018613758,0.0765664146897173,0.0427736960032043,0.0380405319518252,0.169920145859681,0,0.0598625563392317,0.121120774211034,0.0592455481058313,0.176847783286582,0.0735672447850979,0,0.498273289889098,0.551750290600802,0.612477093242687,0.294513616396471,0.905947110674316,0.313189292624797,0.00623839865147126,0,0.0675922367715297,0.0194532064547366,0,0.018786301125559,0.00383814757801495,0,0.15934320999979,0,0.113672596589037,0.130193819722682,0,0,0.00463798215838481,0.001595313371744,0,0,0,0,0.0673429536481454,0.081283743043991,0.00239980577317304,0.0298024048919394,0.0068481409946405,0.0551930852515529,0.0234763830038204,0,0,0,0.0342745598709279,0.0225009949621088,0,0.00163900254570039,0.000106413602967413,0.0276459477845847,0.0438611239397176,0.0186196315737253,0.046110186559292,0.267403478961685,0.0737184730552218,0.00925320823528523,0.0722691111195326,0.0685206748452517,0,0.00534434917079462,0,0,0.0089506708959273,0.00969618672843358,0.0107660497025084,0.0177498376062143,0.0081035822003472,0,0.0114827638530026,0.0352246210928956,0.0585986055061032,0,0.0484647839694312,0.0129872588031914,0.0248644873627661,0,0,0.0278068875866675,0,0,0,0.0182914712303465,0.0164416265822367,0.0326895269734728,0,0.367919879317689,0.906387788047048,0.103353697008544,0,0,0.958525013742081,0.470568386464512,0.580573194805797,0.029961181642174,0.108149043982505,0,0.0014078396612898,0,0.0477651984265165,0,0.0932058410110877,0.0957584441027469,0,0.0633396989148289,0.0635055222198859,0,0.13047120457002,0.458282059782654,0.125151613869039,0.800389807427659
"SAM62fb1388c871",0.0153872313528612,0,0,0.0842276111886926,0.0978530198826829,0.506309203280012,0.0823962379508379,0.100319350889168,0.0158521185589512,0.00509312033253085,0.00142182160427429,0.0363900281765804,0.0467463160110357,0.0242878591626486,0.0635185072588668,0.110689239509096,0.0323983182354759,0.0281730475503568,0.163802104726679,0.11573864243206,0.0322513740732613,0,0.0740591825417878,0,0.150613614934212,0.0259372795772691,0.141536791421625,0.0489707591317736,0.198133054523596,0.00347202115247956,0.0188054531643549,0.14906370262636,0.113989490573214,0.0148058839899516,0.316291857796935,0.0188821509278682,0.350881764735771,0.021420275871305,0.173579040722565,0.0769330401007171,0.0166036978607032,0.0487943922246604,0.164553327720974,0.0165764406747895,0,0.197469097877538,0.00755908975626298,0,0.191364450297961,0.170652458762358,0.0758890528864974,0.157130045327958,0,0,0,0,0.0349545852795301,0.0644834329062736,0.0483572824813957,0.0503468099534107,0.141743080990112,0.138544084932827,0.0338779472686241,0,0.00813750980598549,0.0453376164360692,0.014662142305571,0,0,0,0,0,0,0.00916614976187689,0,0.0971919936022326,0.0521629290220846,0.043583917557711,0.0648215593055985,0.454678641869155,0.0122551758621229,0,0.0606178083264204,0.0533583162518197,0,0.000604076966414284,0,0.08163765023744,0.00140387640255126,0,0,0.00155294006052895,0.0339363683519953,0.151595969540458,0.0177920885289604,0.165885536557103,0.125883615771492,0,0.0462616545414164,0,0,0,0,0.0176284108814389,0,0,0.00390012317701977,0.0890709275629051,0.115067475571508,0.0697652558538294,0.00414764059498868,0.472866337643923,0.951765683595604,0.131324829652261,0,0,0.942801043652636,0.671703473427958,0.0988982287263304,0.0535172702300763,0.140953397076589,0.0164343568065041,0.000764913309643419,0.0364246087518868,0.10894912855376,0,0.0792094552716248,0.0916928901546703,0,0.041981152067294,0.110085123169185,0,0.187101802965966,0.341061665174462,0.55871611425316,0.802878620664342
"SAMc0da5d48686d",0.00582146844401797,0,0.00145115682635646,0.0885855772788114,0.117664087761389,0.697348621209783,0.0390432464526602,0.0775244642450707,0.049133647752408,0,0,0,0.046032411965838,0.0829362208845895,0.0579928864607405,0.0503555790896278,0,0,0.122729770800115,0.319244912126423,0.0928744831468948,0.00387347156343527,0.12269892991559,0,0.137679857371001,0,0.184412793497013,0.0440904043700127,0.325740717489487,0,0.0128587754059724,0.282040933795102,0.120444211981021,0.00115184808550451,0.285427142826699,0,0.1714001266488,0,0.200155013400013,6.44624147788375e-06,0,0.0195631600749106,0.578444803228732,0.0396576978957657,0.0672460156652812,0.237545283125654,0.0232252826154432,0.0861597757490459,0.382009952279385,0.332453156194235,0.114066749805625,0.180632718138168,0.0845642066615507,0.0605670725323946,0,0,0.0602978059297089,0.0552829876046251,0.101305515466729,0.0364498929506542,0.150664955490925,0,0,0,0.0126249100879115,0.060411899848883,0.0582732472257358,0,0,0,0,0,0,0,0,0.0430910136191726,0.033309596662519,0,0,0.11377437780252,0.0255376291798996,0.157886370581974,0.0695704249306047,0.0842693518507036,0,0,0,0,0.00547932890173292,0,0,0.05094244712691,0.0129675777243532,0,0.000325914318671708,0,0.0947401557147475,0,0.0312363236198255,0,0,0,0,0.0542355350982702,0,0,0.18754894113003,0.0240491975749401,0.00352767614185701,0.136011875825522,0,0.385483750257971,0.987477795351959,0.106539847819667,0.0167862122167798,0,0.993308704759572,0.621807770433258,0.0734213522013324,0.0780447439479844,0.12710071818465,0.0243859601888612,0.00075057791318374,0.0252182979624126,0.106467667209613,0.0014853710241077,0.124550698614333,0.126507822831422,0,0.0359694912042238,0.108027083973963,0,0.208015393362492,0.4597996009272,0.709337874165092,0.857689223082344
"SAM2dc3f04e45e9",0.0317394941840696,0,0,0.0888690457063424,0.106676672243703,0.681273960278247,0.0519110528312687,0.082920023485134,0,0,0.00679199211030953,0,0.109210690302286,0.148935924071114,0.308140391096544,0.460033678133821,0,0,0.00626623305425392,0.0235954188586391,0.107329833666126,0.097433894006863,0.131745712965003,0.0102141301650912,0.35672662762888,0.0269867946611025,0.166749686179554,0.0121749295283711,0.232817968210558,0.0906488160969716,0.0430730810548009,0.218806123933799,0.180818601807563,0,0.287688984782443,0,0,0,0,0,0.0399796206383748,0.0426721560502809,0.0855168145623008,0.017541946438479,0.0139946120299571,0.0388372494651436,0.00341479523416118,0.0108743466911035,0.0569758842945945,0.154736561409578,0.11273057424323,0.159241185862699,0,0,0,0.0782425975851356,0,0,0,0,0.0318242035340876,0.169627498365363,0.0537847046307794,0.181504298670416,0.00343181890384869,0.0837217045788341,0,0,0.0104402825662832,0,0.25610531557197,0,0,0.0178458538930405,0.0544943186277192,0.0823421141131163,0.0613913708455595,0.0129767105938369,0,0.332519321895469,0,0,0.075408533691798,0.0775093807674296,0,0.0672840901506597,0.0896448690732899,0,0,0.0602740276524376,0.109336316556436,0.0676300897696658,0,0.176138246781133,0.00491087351281193,0.0150815228528755,0.0847056517382295,0,0.107088197164693,0.00081965963942258,0.0220834379652418,0,0,0.0348807792490353,0,0.105993067947996,0,0.317634405846713,0.108748705256434,0,0,0.373193006554995,0.939623763249121,0.15257097367944,0,0,0.920622024863241,0.548980327512285,0.0656729869032937,0.0505410790721091,0.17182695363152,0.019225372336315,0,0,0.0350868770432542,0,0.110580404822361,0.118824183575893,0,0,0.0511667041920313,0.0153230757469192,0.247857176813075,0.244022602366136,0.539997158111105,0.411903614814135
"SAM4501e41e4751",0.0315636884551487,0,0.0209868094919213,0.0968238714247201,0.107656232204515,0.793171154346544,0.0881256098249729,0.049205658722208,0,0.0511497905267224,0.0766532914980094,0.0643962394156986,0.033989633149086,0.0710508713472353,0.0230564095283521,0.102171808719727,0,0,0.102502634707562,0.0306345675234689,0.0275955534432352,0.00959737179596934,0.13588587653777,0.00429233091809718,0.229928758023144,0.0333189295380859,0.194538814077893,0.00475323795465366,0.266324026297813,0.0535462486831863,0.0869237936726709,0.24986668884896,0.13852397636865,0.000602175390712475,0.267336218212327,0,0.00342915355683116,0,0.305711972223831,0.149976556784728,0.013285106381986,0.0709271396003111,0.119345544810893,0.0312754091247597,0,0.0362672136322438,0.0303972605485447,0.00142928884407194,0.0876870197415745,0.136076943766836,0.129439959946869,0.170085585789953,0,0,0,0.00498254818323411,0,0,0,0,0.1199106179483,0.0616346682734892,0,0.0613792917144009,0.0105390860097754,0.0459310785683412,0.0435932730461204,0.0441581111493823,0,0.00111154577594518,0.20320738160332,0,0,0.00378131747014255,0,0.0586995900600229,0.0155920371911677,0.0684596481594024,0.185606744153988,0.360494261020138,0.176778347644721,0.155778595491091,0.0805222710612625,0.059067255970289,0,0.0793625129448027,0,0,0.0183892279394992,0.0329200431296753,0,0,0.0626376566163277,0.0552151665040457,0.0081021408379236,0.0197372604813935,0.0761903203620131,0,0,0,0,0,0,0.0219299504699095,0,0,0,0.13148989413942,0.0371321391363954,0.0257291215798606,0.00396277597335038,0.316847285355611,0.952688564720036,0.0941848832759048,0,0,0.936142194424337,0.510294847687808,0.622576764084843,0.0265337682730738,0.11739208047618,0,0.0038913894093879,0.00359118021932679,0.0768433094167857,0,0.0818568791874537,0.0840179149498196,0,0,0.0786931656116151,0.0361810600196488,0.104849269503047,0.455017842000109,0.116589159928712,0.758697417287649
