NAME	CD8.cells	T.cells.regulatory	Myeloid.cells	CD4.cells	NK.cells	B.cells	Mural.cells	Endothelial	Fibroblasts	Plasma	T.cells.helper	T.cells.proliferative	Mast.cells
ALS2	1	1	1	1	1	1	1	1	1	1	1	1	57.1254077555386
AMHR2	1	1	1	1	1	1	1	1	1	1	1	1	24.2818579131847
AMMECR1	1	21.7567288332183	1	1	11.4566487093692	1	10.0253424375053	10.7408475979257	1	1	14.7092160023144	9.14798475613491	1
AMN	1	1	1	1	1	1	1	1	1	1	1	1	1
AMPD3	1	1	35.5978782284931	1	1	10.8474168982293	1	1	1	1	1	1	1
ANGPT1	1	1	1	1	1	1	112.55421391076	1	251.798109458982	1	1	1	1
ANGPT2	1	1	1	1	1	1	99.3466959560746	24.3345679428219	1	1	1	1	1
ANGPTL2	1	1	1	1	1	1	74.1962017720154	44.3327898118662	100.714835712834	1	1	1	1
ANGPTL6	1	1	1	1	1	1	1	1	1	15.6470591961201	1	1	1
ANK2	1	1	1	1	1	1	22.9404119709885	1	51.485316610864	1	1	1	1
ANK3	16.6942978200551	1	1	32.6976368304028	1	20.5209125926061	1	1	14.2995428028111	1	24.0289395468041	1	1
ANKMY1	1	12.5346713821812	1	12.1977787717391	1	10.992718968389	1	1	1	11.7886635670223	11.1106708392108	1	1
ANKRD22	1	1	27.9589996464485	1	1	1	1	1	1	1	1	1	1
ANKRD29	1	1	1	1	1	1	1	1	1	1	1	1	1
ANKRD33B	1	14.1110830876439	12.7839459078213	1	1	36.065821076891	1	1	13.0195102522902	18.7572092583215	1	1	1
ANKRD35	1	1	1	1	1	1	20.234597367546	1	48.7956816689699	1	15.6505808350618	50.7462568050995	1
ANKRD55	1	1	1	1	1	1	1	1	1	1	37.2260102593698	1	1
ANKRD65	1	1	1	1	1	1	1	24.1224128404019	27.203279303778	1	1	1	1
ANKRD9	1	1	25.1702357132238	1	1	1	1	1	1	1	1	12.1525297543711	36.9680812787089
ANKS1B	1	1	1	1	1	1	1	1	1	1	19.4063681234791	1	1
ANLN	1	1	1	1	1	1	1	1	1	1	1	58.101620230705	1
ANO1	1	1	1	1	1	1	32.884920950474	1	1	1	1	1	1
ANOS1	1	1	1	1	1	1	1	1	1	1	1	1	1
ANPEP	1	1	71.2779508823887	1	1	1	1	1	1	1	1	1	1
ANTXR1	1	1	1	1	1	1	107.746666503136	1	217.735993507822	1	1	1	1
ANXA1	1701.07594709794	96.0737759913715	774.284121698518	2248.40088700028	723.23540591093	1	237.332167368245	440.01948642912	444.934261072287	68.599566907017	270.977619926228	450.785615532889	4020.31103852822
ANXA3	1	1	1	1	1	1	1	56.8288684425159	1	1	1	1	1
AOAH	119.049190650378	1	67.0862852768693	32.4941476379336	106.265782112621	1	1	1	1	1	13.0933789773506	29.7439121231524	1
AOC3	1	1	1	1	1	1	260.535050761277	1	258.93710446371	1	1	1	1
AP000787.1	1	14.6540622801571	1	1	1	12.8512099541047	1	1	1	1	16.797915924668	1	1
AP002387.2	39.0106797733621	31.4797396919924	1	37.6960511718282	38.0575933743583	12.4123565483417	1	1	1	22.6811419140461	25.6559643318884	16.9577749576423	1
AP005019.1	1	1	11.7518351570071	1	12.9859127505445	1	1	1	1	1	1	1	31.6931551228861
AP005482.1	1	1	1	1	31.1904752595509	1	1	1	1	1	1	1	1
AP1M2	1	1	1	1	1	1	1	1	1	1	1	1	1
AP1S3	1	1	1	1	1	39.0115872145419	1	1	1	1	1	14.1390269516482	41.9972528847662
AP3M2	28.5083867698599	36.5933636909344	10.6320638695882	61.2851905129366	22.1603771378473	15.9774871328796	20.918504595099	36.7773331422972	11.8708939520227	1	40.6468680397421	25.4148727254023	1
AP4E1	1	1	1	1	18.0183177965262	1	1	1	1	1	1	1	1
AP4S1	1	1	1	1	1	1	9.68509599161396	1	1	1	1	1	16.4902849245501
AP5B1	1	1	26.889814208382	1	1	1	1	1	1	1	1	1	1
APBA2	29.4030962422092	1	1	18.6842999734116	40.5761749846714	1	1	1	15.0117187909725	1	1	15.7537596079276	1
APBB1IP	117.003293591636	163.225504241319	87.3222446501404	115.003265922277	141.576626214201	72.6821834452315	1	1	1	26.8808680564639	144.269503905136	114.564236398767	33.1272267256861
APLNR	1	1	1	1	1	1	1	50.9187670249528	1	1	1	1	1
APOBEC3A	1	1	31.5456638317439	1	1	1	1	1	1	1	1	1	1
APOBEC3B	1	1	1	1	1	1	1	1	1	1	1	58.1424016311349	1
APOBEC3D	1	1	1	1	15.7599372338897	1	1	1	1	1	11.3846707608101	1	1
APOBEC3F	12.371301515458	1	1	1	1	1	1	1	1	10.9832375269484	11.7447984952813	13.6999749931993	1
APOBEC3G	261.952005326052	65.6981818082272	34.1580927862583	94.9702502433944	223.908440799472	54.489837013262	23.2170445681397	26.4672445762761	11.9169341392944	61.1567624856107	139.57854398328	261.380979481543	15.1484266150688
APOBEC3H	36.3181820512313	12.7757875125803	1	26.1140100549377	21.4349367056839	1	1	1	1	1	42.7793336231126	47.269319126183	1
APOBR	1	1	41.3253361583354	1	13.562070026508	1	1	1	1	1	1	1	17.3017092749111
APOC1	1	1	1044.91118833242	1	1	1	45.528749061124	1	23.7602290597148	1	1	1	58.8598053432067
APOC2	1	1	74.0851170986958	1	1	1	1	1	1	1	1	1	38.2616594846307
APOD	1	1	1	1	1	1	1	42.1134165344396	511.93987883141	1	1	1	1
APOE	1	1	1101.52647074335	1	1	1	309.604679981508	1	161.52409294135	1	1	1	14.1554698024129
APOLD1	1	22.3580754197405	1	1	1	1	47.3143049747834	109.912742127692	1	1	13.1791245629179	17.521683076743	1
APP	1	12.0722869887664	69.3995016896632	25.5553252669907	1	25.554134423015	306.368433368351	803.385965798218	234.344226014177	11.2836285162113	20.1058751318026	1	1
AQP1	1	1	1	1	1	1	41.3021868302736	1104.14721619359	1	1	1	1	1
AQP2	1	1	1	1	1	1	1	1	1	1	1	1	15.0847322791681
AQP3	47.1407231015415	105.939958277666	25.657620753846	149.660570826573	1	1	65.3467967387486	1	52.2425826404507	148.413654478633	40.5914818137009	49.3519140052677	28.8029962405405
AQP4	1	1	1	1	1	1	1	1	1	1	1	1	1
AQP9	1	1	60.6573575665329	1	1	1	1	1	1	1	1	1	1
ARAP2	96.8150781707221	53.6579531856148	29.0813728160226	78.437012225495	68.8379363069799	30.9063262984491	1	24.0538584008057	1	1	102.069703229066	67.9835790328753	1
ARAP3	1	1	1	1	1	1	1	117.031531928688	1	1	1	1	1
ARC	1	1	1	1	1	1	31.3260454554698	62.4297846379849	20.0691749550721	1	1	1	1
AREL1	1	14.9850038370895	1	1	17.114333994578	1	1	1	1	1	11.577150189354	11.6147357285899	16.6274691372897
ARF4-AS1	1	1	1	1	12.6205006317384	1	1	1	1	11.4771942001109	1	1	1
ARFGEF3	1	1	1	1	1	1	1	19.8103497823364	1	1	1	1	1
ARHGAP11A	1	1	1	1	1	1	1	1	1	1	1	41.8316878600175	1
ARHGAP15	147.254476410927	140.370785600946	42.3476641171268	217.494713437794	104.452428636007	107.97361544474	122.650518422589	1	30.0800914579827	63.2876815154671	120.361865443233	106.365443133742	119.217332610596
ARHGAP19	1	11.4090950764012	1	1	1	1	1	10.9740902716368	1	1	1	46.7929735927551	1
ARHGAP22	1	1	25.841324345215	1	1	1	1	1	1	1	1	1	1
ARHGAP24	1	1	17.8386198936277	1	1	170.79641023812	58.7558443219098	1	37.4450700732496	1	1	1	1
ARHGAP25	48.9808941356398	57.6355994755981	20.0626412492833	31.2616959925408	138.985896987596	125.992790377578	1	23.3427199306778	1	37.4850647284959	29.423368761205	47.7370639620685	273.145496595935
ARHGAP26	20.0177443527546	1	27.3055693694007	1	27.9243634945183	1	16.7899455894102	40.9902238719255	1	1	1	11.0657416324171	1
ARHGAP29	1	1	1	1	1	1	108.951018967883	507.303107434072	16.4814316594556	1	1	1	1
ARHGAP31	1	1	51.2850434580435	1	11.3773200298245	24.1420343947863	1	129.371434938295	1	1	1	1	40.6452754447455
ARHGAP33	1	1	1	1	1	1	1	1	1	1	1	18.0194889399931	1
ARHGAP42	1	1	1	1	1	1	80.3899394725826	1	16.3052854952545	1	1	1	1
ARHGAP6	1	1	12.5046375476342	1	1	12.5094966592807	37.104470896875	41.7557932414576	28.0627001268536	16.2673948212111	1	1	56.6126754299803
ARHGAP9	272.370822550785	171.927159222738	57.051491222391	168.614441791452	184.800818629314	85.1052397397578	1	1	1	38.2165053909939	135.068403243099	110.829253803681	24.2473341441162
ARHGEF10	1	1	1	1	1	1	12.7354121328836	64.4806172944905	13.5084411149059	1	1	1	1
ARHGEF10L	1	1	23.5033056831675	1	1	1	9.65947194019382	1	1	1	1	1	1
ARHGEF15	1	1	1	1	1	1	1	109.891168080729	1	1	1	1	1
ARHGEF17	1	1	1	1	1	1	96.90506907245	1	24.7502576785637	1	1	1	1
ARHGEF25	1	1	1	1	1	1	44.9804945017727	1	24.2579761323873	1	1	1	1
ARHGEF35	1	1	1	1	1	1	1	1	1	1	1	1	1
ARHGEF39	1	1	1	1	11.1327782855003	1	1	1	1	1	1	18.5003038572326	1
ARHGEF40	1	1	17.451244377856	1	1	1	22.797995371928	27.9808511053536	28.3814225322171	1	1	1	39.0518296328401
ARHGEF5	1	1	1	1	1	1	1	1	1	1	1	1	1
ARID3A	1	1	20.7194316564596	1	1	14.7026054224661	1	1	1	33.7338642638239	1	13.9408025786897	1
ARIH2OS	1	11.0130470634047	1	1	27.4763945356469	1	1	1	1	12.9417803293507	1	1	1
ARL11	1	1	23.2693410417702	1	1	11.4664870439077	1	1	1	1	1	1	13.1461843534562
ARL4D	1	1	1	1	30.3166918256546	1	37.4305515188213	43.5982671637684	51.698646561919	1	1	1	1
ARMC2	1	1	1	1	25.0420604601188	1	1	1	1	1	1	1	1
ARMC6	1	1	1	1	28.2870130355973	1	20.9179467326483	10.5221514307751	13.1916895275639	1	1	17.8580345275298	1
ARMH1	16.4305887971357	1	20.0363576640186	30.082701169506	12.8031549150421	1	1	1	1	1	85.7493716058503	19.1072445413412	109.265625845084
ARNTL	27.5779506384519	48.4343400638638	17.1986129612121	38.099179762237	46.1406525935227	11.4011640034071	1	1	1	1	45.7250708015032	25.7604899300106	14.6184563947076
ARRDC3-AS1	1	1	1	1	12.4363109699426	1	1	1	1	1	1	1	1
ARRDC4	1	1	16.457663134339	1	1	1	12.6361928163642	1	1	1	1	1	25.0748629163753
ARSD	1	1	15.8669673846056	1	1	1	1	18.4368032215459	13.6490999767689	1	1	1	10.0253576600307
ARSE	1	1	1	1	1	1	1	1	1	1	1	1	1
ARSG	1	1	1	1	15.4191851785196	1	1	1	1	16.9460608575249	11.6576511993003	9.54870958021434	1
ARSK	1	1	1	1	14.8574828767921	1	19.2219213171545	1	11.590174935181	10.7872379316382	1	10.8357062619619	44.4628479194827
ASAP2	1	1	1	1	1	1	24.9256057317291	60.6030647777788	22.2609403351696	1	1	1	1
ASB2	17.2214120761584	40.5812365217204	1	1	1	1	1	1	1	1	18.5219969212533	21.8323632852109	1
ASCL2	1	1	15.0477841506	1	101.340404189445	1	1	1	1	1	1	1	1
ASF1B	1	1	1	1	1	1	1	1	1	1	1	178.10187163951	1
ASGR1	1	1	47.4703606147138	1	1	1	1	1	1	1	1	1	1
ASGR2	1	1	19.6826970248619	1	1	1	1	1	1	1	1	1	1
ASPHD2	1	1	1	1	1	1	1	1	1	15.6931798362493	1	1	1
ASPM	1	1	1	1	1	1	1	1	1	1	1	280.675374417644	1
ASPN	1	1	1	1	1	1	497.471436729778	1	144.188595197358	1	1	1	1
ASRGL1	1	1	16.1004767498735	1	1	1	1	45.5192216010707	1	1	1	15.0591241368142	53.1934723024343
ASS1	1	1	1	1	1	1	36.5062919873725	173.719967814762	33.6824859709716	112.739317486285	1	1	1
ATAD2	16.0437839060255	17.8839556149979	1	12.3501711957229	14.7355772821057	11.9031053642017	1	1	1	1	12.3693537714781	126.967986019873	10.4474883076341
ATAD3C	1	1	1	1	1	1	1	1	1	33.1895225351455	1	1	1
ATAD5	1	1	1	1	1	1	1	1	1	1	1	58.9226846946025	1
ATF5	1	1	95.5242995629652	12.8811388661664	20.8517877997501	31.649030754543	12.5927770398823	14.0794831981873	14.2323676700977	139.024209505515	18.4610488696662	12.749303718228	21.3418413994758
ATG16L1	22.004043857646	18.1978214255694	1	22.4507584143758	20.6541488011545	1	1	1	1	1	15.3072653682566	23.1382523565877	11.6989601095057
ATG9B	1	1	1	1	1	1	1	1	1	1	1	1	12.8427463845228
ATOH8	1	1	1	1	1	1	1	130.834238891027	1	1	1	1	1
ATP11A	1	1	13.4893900509926	1	1	1	1	31.8279047942167	1	1	1	1	1
ATP1A2	1	1	1	1	1	1	28.5719747037231	1	1	1	1	1	1
ATP1B2	1	1	1	1	1	1	63.7079508891552	1	17.1889557878802	1	1	1	1
ATP2A1-AS1	1	1	1	1	1	1	1	1	1	1	1	16.2392685303815	1
ATP2C2	1	1	1	1	1	1	1	1	1	1	1	1	1
ATP8A1	101.571728421094	39.1776520446352	13.8555820004041	51.096184064405	71.3217199409841	32.2813420361155	1	16.3991321773688	1	36.5973012321108	34.7473112773956	54.1870005693556	1
ATP8B2	1	15.5765424058623	1	13.0783430870444	15.7601061709669	1	1	10.4768535570567	11.7994331680567	1	1	8.36049983873897	1
ATP8B3	1	1	1	1	1	1	1	1	1	1	1	20.7892805188846	1
ATP8B4	1	1	27.5155325267029	1	1	1	1	1	1	1	1	11.3781166104804	66.3101643584137
ATP9A	1	1	1	1	1	1	12.6309465257476	1	16.9128248347461	1	1	1	1
AURKA	1	1	1	1	1	1	1	1	1	1	1	39.0884763668219	10.0500698654206
AURKB	1	1	1	1	1	1	1	1	1	1	1	106.964966526159	1
AUTS2	59.3679369418769	1	1	22.3427656662036	37.6063618162058	1	30.3173781316854	23.5225413519731	22.7015884395129	1	1	14.741477331449	1
AVPR2	1	1	1	1	1	1	1	48.7890335984596	1	1	1	1	1
AXIN1	1	1	1	1	24.1209722098998	1	1	11.3860583606251	1	1	1	1	1
AXL	1	1	33.3040134860077	1	1	1	45.1776048665056	1	31.0704667225188	1	1	1	1
AZIN1-AS1	1	1	34.0155287586265	1	1	1	1	1	12.2804929583565	17.4699981485947	12.4246559696118	1	1
AZIN2	1	1	1	1	1	1	1	1	33.178568795149	1	1	1	1
B3GAT1	1	1	1	1	15.1016919202023	1	1	1	1	1	1	1	1
B3GNT5	1	1	103.272437032638	1	1	1	1	44.3046337964926	1	1	1	10.8673739375871	30.9402909561439
B3GNT7	1	1	13.1918242000943	1	1	10.6275724855475	1	1	1	1	1	1	1
B4GALNT3	1	1	1	1	1	1	1	1	1	1	1	1	1
B9D1	1	1	1	1	1	1	18.1984047819178	1	12.6544955346111	84.9389161887135	1	1	1
BAALC	1	1	1	1	1	1	1	64.2705584122221	1	1	1	1	1
BACE2	1	1	1	1	1	25.7281439460153	59.7212316955881	63.1511425384439	82.9805525088366	1	1	1	204.169965317275
BACH2	26.972554311816	21.4570045488333	1	42.694650205557	1	60.8354520076344	1	12.077733130134	16.7652536163741	1	28.6943041783611	11.4269176458578	1
BAHD1	1	1	1	1	1	1	1	17.2339784680724	1	1	1	1	20.0883131099171
BAIAP2-DT	1	1	1	1	1	1	1	17.699063154165	1	1	1	1	1
BAIAP2L1	1	1	1	1	1	1	1	12.1733217083837	1	1	1	1	1
BAIAP3	1	1	1	1	1	14.5415749137611	1	1	1	1	1	1	1
BAMBI	1	1	1	1	1	1	45.4508172257335	1	105.724083366461	1	1	1	1
BANK1	1	1	13.9758806877524	1	1	429.297262619419	1	1	1	25.3498395530864	1	25.4592002357899	1
BARD1	1	24.7338544888389	1	1	1	13.243748312534	1	1	1	14.390568275957	13.5007214823574	67.1082604268482	1
BASP1	1	14.0915533394213	186.342892327593	1	1	207.265778188829	20.2095150564969	1	114.691169966529	126.64437797057	1	49.947177656035	14.4059974848663
BATF	134.079864903435	1279.72451434677	47.4617085130769	237.238974600607	175.156583964735	40.5671017491627	1	1	1	49.6974788761017	548.35331472914	319.67187119887	265.317800255089
BATF3	1	1	1	1	1	1	32.7780696833911	1	1	1	1	1	17.9721349125831
BCAM	1	1	1	1	1	1	163.663637176973	1100.32187407003	10.0353679681275	1	1	1	1
BCAR3	1	1	15.7521263736369	1	1	26.7600200551978	19.8741951215131	27.1120093972744	9.72927447961842	34.8895935307934	1	27.6319809143799	1
BCAS4	42.887312610875	21.6354589955664	1	18.7817873354469	24.7885034950697	188.089506718083	1	1	1	12.6973138469317	20.2517594814275	57.9706288953446	1
BCAT1	1	1	58.0325472788174	1	1	1	1	1	13.9291485031722	1	27.8384013101117	31.6075226499178	1
BCL11A	1	1	25.2387813404573	1	1	53.1075077866214	1	1	1	1	1	1	1
BCL11B	75.9759021318708	91.6304841764394	12.8302321180687	82.4945510952015	40.3068302246606	1	1	1	1	1	85.8887248927219	74.5518953529129	1
BCL2A1	55.117276001311	40.7732303931353	1054.21818792134	45.0207066303581	90.791608286431	213.93887357693	1	1	1	10.8709958235388	41.6294388016146	41.0669310950958	53.2008939461868
BCL6B	1	1	1	1	1	1	1	76.7152080695694	1	1	1	1	1
BCR	1	1	1	1	1	1	1	25.430177738804	1	1	12.7760550621961	1	1
BDH1	1	1	1	1	17.8762193753332	1	1	1	1	1	1	1	1
BEGAIN	1	1	1	1	1	1	1	1	1	1	1	1	13.1513389126021
BEND4	1	1	1	1	1	10.7793664269897	1	1	1	1	1	1	1
BEND5	1	1	1	1	1	16.0636209311377	1	27.6313107269678	19.1413211115789	1	1	1	1
BEST1	1	1	47.4732540132523	1	1	1	1	1	30.6962093204839	1	17.4480298350903	1	25.5196418774276
BEX2	19.1793188631123	19.881489962301	1	28.7579250972879	13.7451807262349	49.9351553851516	12.7072714377845	1	1	27.5451301025899	17.9439401120007	10.0755374781977	26.9205787854598
BEX3	1	69.0651256623107	26.9513708275328	1	1	1	225.518150830764	171.821309387242	401.494175148836	1	16.9625645825936	13.2052428462227	1
BEX5	1	13.3488858351211	1	13.1124139538384	12.3762648804468	1	1	44.1112009289948	1	67.2492453956616	1	1	20.5397255660584
BFSP2	1	1	1	1	1	1	1	1	1	21.2309606169415	1	1	1
BGN	1	1	1	1	1	1	3019.45429701277	29.6133518109345	2367.67630530481	1	1	1	1
BHLHA15	1	1	1	1	1	1	1	1	1	13.5335483256512	1	1	1
BHLHE40-AS1	1	13.7581407804192	1	1	1	1	1	1	1	1	78.8713237157253	15.7012556958981	1
BHLHE41	1	1	42.9992469939907	1	1	24.533532015871	1	1	13.0709687409817	105.931795878517	1	13.3406976332837	1
BICC1	1	1	1	1	1	1	1	1	49.9486649094092	1	1	1	1
BICDL1	34.742427908204	38.8142342392638	1	37.3420845636673	1	1	1	1	1	1	74.3367348411629	71.8230801242001	1
BICDL2	1	1	1	1	1	1	1	1	1	1	1	1	1
BIK	29.7172837645526	1	1	12.7627419813039	1	1	1	1	1	44.0743247569256	1	23.1247113084849	1
BIN2	100.690074767744	88.895548633156	49.2594654610162	103.077720447543	455.413147601598	36.2023530538195	1	1	1	50.0814279086139	53.1648580365061	60.9611202840992	34.4045018209345
BIRC5	1	1	1	1	1	1	1	1	1	1	1	223.16160059274	1
BIRC7	1	1	1	1	1	1	1	1	1	1	1	1	21.5552930999934
BLK	1	1	1	1	1	204.087699968523	1	1	1	16.299525945084	1	1	1
BLM	1	14.5547671216299	1	1	1	1	1	1	1	22.7057392363851	15.6728253848252	17.515301243897	1
BLNK	1	1	16.7104334374692	1	1	77.7609754780174	1	1	1	196.952077779079	1	35.6203286808972	1
BMF	1	1	9.63754857514801	1	1	1	1	1	1	23.4946489564429	12.9353168696745	1	1
BMP2K	1	1	48.5831569253998	1	1	19.2059105182623	1	1	10.1874430323744	11.9551764479592	1	10.7718904493458	101.314780487461
BMP3	1	1	1	1	1	1	1	1	1	1	1	1	1
BMP4	1	1	1	1	1	1	1	1	47.9943072781547	1	1	1	1
BMP5	1	1	1	1	1	1	1	1	128.510126240944	1	1	1	1
BMP8B	1	1	1	1	1	1	1	1	1	17.3725010614108	1	1	1
BNC2	1	1	1	1	1	1	10.1401762457775	1	51.7244599414692	1	1	1	18.9232843356866
BOLA3-AS1	1	1	1	1	1	1	1	1	1	1	1	1	12.6456432884618
BORA	1	1	1	1	1	1	1	1	1	1	1	17.2929556109062	1
BPHL	1	1	1	1	1	1	1	1	13.9315943641486	1	1	1	1
BRCA1	1	1	1	1	1	1	1	1	1	1	1	49.3880538427561	1
BRCA2	1	1	10.2249130789613	1	1	1	1	1	1	16.4355915132462	1	56.5492168221759	1
BRI3BP	1	1	21.8755699989386	1	1	21.0960258194514	1	1	1	29.0639162082232	1	46.442147208111	1
BRIP1	1	1	1	1	1	1	1	1	1	1	1	22.7973260700347	1
BRPF1	1	1	1	1	1	1	1	10.0816031072499	1	1	1	1	17.2399017638799
BRSK1	1	1	1	1	1	1	1	1	1	49.3149053278493	1	1	1
BSPRY	1	1	1	1	1	1	1	1	1	1	1	1	1
BTK	1	1	49.8161567816516	1	1	78.2623905104437	1	1	1	44.3817001210066	1	1	139.030032110718
BTLA	1	36.6035299520498	1	15.0689281442201	13.6831745484	27.5450855936727	1	1	1	1	76.6123659262261	23.7266699742075	1
BTNL9	1	1	1	1	1	12.9339633976799	1	348.886939466066	1	1	1	1	1
BTRC	1	11.5223636655051	1	1	1	1	10.1414282070746	1	1	1	11.3951758823875	1	1
BUB1	1	1	1	1	1	1	1	1	1	1	1	56.8417396721642	1
BUB1B	1	1	1	1	1	1	1	1	1	1	1	49.8226355781158	1
BX284668.6	1	1	1	1	31.1475879483284	1	1	1	1	1	1	1	1
BYSL	1	1	1	1	1	1	1	1	1	1	1	14.408867104352	22.1768924167745
C10orf143	1	1	1	11.0691785305898	20.1907326028915	11.9219543394534	1	1	1	1	1	1	1
C11orf21	17.3058923433907	1	1	1	77.6897344657528	1	1	1	1	1	1	12.5235878497245	13.0996872855031
C11orf52	1	1	1	1	1	1	1	1	1	1	1	1	1
C11orf80	1	1	1	1	15.2989774636143	1	1	1	1	87.03409398723	1	16.1649012589399	1
C11orf96	1	1	1	1	1	1	694.679580132818	173.724021397338	458.275960615612	1	1	1	1
C12orf42	1	1	1	1	1	22.1438366085806	1	1	1	1	1	1	1
C12orf66	1	1	1	1	11.9614117781826	1	1	1	1	1	1	1	1
C12orf74	1	1	1	1	1	24.6634490642729	1	1	1	1	1	1	1
C12orf75	165.833362336112	54.3939738555275	35.6616818999971	72.4440625515901	398.187969430456	48.3192314696506	74.551380803254	15.8951857212752	16.7512086549969	23.6516201284626	44.620076975298	341.541953950289	1
C15orf48	1	1	799.158842882497	1	1	1	1	1	1	1	1	13.3032602509464	24.7311208899197
C15orf65	1	1	1	1	1	1	1	1	1	21.4870462161422	1	1	1
C16orf54	41.8481113516192	19.268306635543	10.5886839876529	46.7865540197086	30.8255793950157	30.0318417233634	1	1	1	42.6696724798819	36.8679058748335	44.5734943827362	26.7739940621769
C16orf74	1	1	1	1	1	12.9048640955516	1	1	13.0149694377926	64.8326087390406	1	1	1
C16orf89	1	1	1	1	1	1	1	1	46.5104680715983	1	1	1	1
C17orf107	11.5679895053916	1	14.0492669761489	1	1	1	1	1	1	1	1	1	18.0832441199533
C17orf53	1	1	1	1	1	1	1	1	1	1	1	16.1100224811266	1
C18orf54	1	1	1	1	1	1	1	1	1	1	1	14.2850675978579	1
C19orf33	1	1	1	1	1	1	1	1	1	1	1	1	1
C19orf38	1	1	36.910496517461	1	1	1	1	1	1	44.5571653142817	1	1	1
C1orf112	1	15.1773809014913	1	1	1	1	1	1	1	1	1	19.5992376777261	1
C1orf115	1	1	1	1	1	1	1	84.448907660806	1	1	1	1	1
C1orf116	1	1	1	1	1	1	1	1	1	1	1	1	1
C1orf162	14.4902662918258	1	389.818144780965	50.0154591461489	114.662975225815	17.3080791921706	1	1	1	1	14.9334701490366	1	154.13639517152
C1orf198	1	1	1	1	1	1	49.2097172538278	1	76.4456226845014	1	1	1	1
C1orf21	22.817553198953	1	16.6881847209532	1	188.717289677402	1	96.0844527126633	49.4817312158562	68.496025199651	1	1	13.8840050417283	27.0084918597459
C1orf210	1	1	1	1	1	1	1	1	1	1	1	1	1
C1orf216	1	1	1	1	14.7011372501911	1	1	1	10.7693136015734	1	1	1	32.1145760108817
C1orf54	1	1	93.0984732188069	1	1	1	57.3257365002571	138.934159975591	48.939869597129	1	1	1	1
C1orf61	1	1	1	1	14.7745706185325	1	1	1	1	1	1	1	1
C1QA	1	1	1128.64711801673	1	1	1	1	1	1	1	1	1	1
C1QB	1	1	881.944013643185	1	1	1	1	1	1	1	1	1	1
C1QC	1	1	1115.59415194869	1	1	1	1	1	1	1	1	1	1
C1QTNF1	1	1	1	1	1	1	157.829897522328	1	23.770426279268	1	1	1	1
C1QTNF2	1	1	1	1	1	1	52.8067517989715	1	26.1511073900119	1	1	1	1
C1QTNF7	1	1	1	1	1	1	11.0519857352093	1	74.6212234692782	1	1	1	1
C1R	1	1	1	1	1	1	494.203545518758	26.6087653437174	580.937230467337	11.4379707508196	1	1	1
C1S	1	1	1	1	1	1	599.920113040281	1	1329.20100597079	1	1	1	1
C2	1	1	51.1714099192894	1	1	1	27.255760531802	1	73.5800349535474	14.5632059102724	1	1	1
C21orf58	1	1	1	1	1	1	1	1	1	1	1	33.7650309203975	1
C22orf34	1	1	1	1	10.1061544871184	1	1	36.927168923099	1	16.3029852172693	14.5732449471735	1	1
C2CD4B	1	1	1	1	1	1	1	134.43862557447	1	1	1	1	1
C2orf42	1	1	1	1	1	1	1	1	1	1	1	11.5662117325406	14.1833642960733
C2orf88	1	1	1	1	1	1	1	1	1	56.9783832087134	1	1	1
C3	1	1	34.8449496118513	1	1	1	1	1	528.245264693111	1	1	1	1
C3AR1	1	24.7947333469399	75.5886059494864	12.711382736487	1	1	1	1	1	1	1	1	11.3443022659699
C3orf70	1	1	1	1	1	1	12.3655434168654	1	1	24.1874425728761	1	1	1
C4A	1	1	1	1	1	1	31.3806819174465	1	1	1	1	1	1
C4orf46	1	1	11.8272680288085	1	15.0071965397115	1	1	1	10.8584402706035	1	1	40.9950617215409	1
C5AR1	1	1	238.634451190051	1	1	1	1	1	1	1	1	1	1
C5orf34	1	1	1	1	1	1	1	1	1	1	1	16.1442212404947	1
C5orf38	1	1	1	1	1	1	1	1	1	1	1	1	1
C5orf49	1	1	1	1	1	1	1	1	1	1	1	1	1
C5orf63	1	17.6411614660072	1	1	1	1	1	1	1	11.8758816986434	1	1	1
C6orf132	1	1	1	1	1	1	1	1	1	1	1	1	1
C7	1	1	1	1	1	1	131.552236159352	40.9756221847236	285.9859960255	1	1	1	1
C7orf31	1	1	1	1	1	10.5351792908921	1	1	1	14.5019448374235	1	1	1
C8orf88	1	1	1	1	1	1	47.6162762297252	11.0112466529623	16.3860129993911	1	1	1	26.2020623686584
C9orf152	1	1	1	1	1	1	1	1	1	1	1	1	1
CA11	1	1	11.7685592481657	1	16.373805617885	1	1	1	1	1	1	1	1
CA2	1	1	67.1785045256565	1	1	1	14.5236067931279	37.7150616779808	1	1	1	1	1
CA3	1	1	1	1	1	1	1	1	141.665752323191	1	1	1	1
CA4	1	1	1	1	1	1	1	884.706035470451	1	1	1	1	1
CACNA1C	1	1	1	1	1	1	30.4270854962828	1	47.1594313990872	1	1	1	1
CACNA1H	1	1	1	1	1	1	57.9547357349265	1	1	1	1	1	1
CACNA2D1	1	1	1	1	1	1	20.5480204406884	1	23.6448468523948	1	1	1	20.2248268547448
CACNA2D2	1	1	1	1	21.7131107637441	1	1	1	1	1	1	1	11.1374230290655
CACNA2D4	1	13.9924543540175	32.8633272736506	13.7806217669848	1	1	1	1	1	1	1	1	10.7841677438955
